what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1618653102377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618653106086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618653108368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618653110712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618653110929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618653111580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618653113808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618653117081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618653121095
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1618653121117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618653126301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618653130089
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1618653152429
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1618653157667
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1618653157892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1618653160109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1618653164231
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1618653165315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1618653171886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1618653173872
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1618653174890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1618653177590
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1618653177911
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1618653178126
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1618653178336
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1618653178552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1618653179046
